num,title,image,label
3494,航拍贵州万亩樱花园：樱花绽放如云似霞,images/real_news_image/4445.jpg,0
3495,财政部下达4.43亿元支持黄淮海等地抗旱保夏播,images/real_news_image/11591.jpg,0
3496,北京天安门广场布置花坛迎国庆,images/real_news_image/9449.jpg,0
3497,中新人物 | “巴黎午夜破碎男神”，不破碎！,images/real_news_image/7822.jpg,0
3498,“武当杰克”：在发扬中国传统文化的路上前行,images/real_news_image/10935.jpg,0
3499,四川康定山洪泥石流318国道受灾段恢复通车,images/real_news_image/8054.jpg,0
3500,闯进美国国会的是黑命贵和安提法,images/fake_news_image/5852.jpg,1
3501,文明的坐标丨熊家冢楚王车马阵：真车真马再现楚国盛世,images/real_news_image/6370.jpg,0
3502,探访国家紧急状态下的马来西亚 吉隆坡街头杳无人烟,images/real_news_image/13869.jpg,0
3503,最高法对顾雏军申请广东高院国家赔偿一案作出决定,images/real_news_image/3491.jpg,0
3504,美禁售部分抗菌洗浴产品  ,images/fake_news_image/4751.jpg,1
3505,美国加州山火持续 千年巨杉穿上“防护服”,images/real_news_image/3416.jpg,0
3506,老伴服用三七粉治疗心脏病，怎么突发心梗去世,images/fake_news_image/4392.jpg,1
3507,出现流鼻涕和咳痰，不可能是新型冠状病毒肺炎,images/fake_news_image/6842.jpg,1
3508,五块光荣牌 一家五代兵,images/real_news_image/15174.jpg,0
3509,苹果、生姜、柠檬、大蒜配在一起能让血管干净如初,images/fake_news_image/4163.jpg,1
3510,三寸小卡让青少年“上头”，拆卡直播间暗藏隐患,images/real_news_image/13651.jpg,0
3511,深圳房贷首付最低下调至两成,images/real_news_image/13217.jpg,0
3512,“而今迈步从头越——长征路上学党史”网上主题宣传福建线活动启幕在即,images/real_news_image/6776.jpg,0
3513,女性经期、产后不能洗头,images/fake_news_image/7641.jpg,1
3514,湖北高校毕业生开始分批有序返校,images/real_news_image/15780.jpg,0
3515,外地来了100多个坏人偷抢小孩拿走器官,images/fake_news_image/3331.jpg,1
3516,可乐放冰箱可能引起爆炸,images/fake_news_image/3248.jpg,1
3517,南航一客机备降事件初步认定,images/fake_news_image/2991.jpg,1
3518,湖南涓水湘潭县两处损毁堤坝均已完成修复,images/real_news_image/8197.jpg,0
3519,刘少林刘少昂加入天津队 将参加全国短道速滑冠军赛,images/real_news_image/4467.jpg,0
3520,“家有同款”！小学生迷上盘手串，都是压力大闹的？,images/real_news_image/4227.jpg,0
3521,新漫评：又一闹剧上演 政治极化撕裂美国,images/real_news_image/4099.jpg,0
3522,广州铁路：粤湘暴雨接踵而至 广铁部分列车将停运,images/real_news_image/15713.jpg,0
3523,“我在图书馆里修古籍”：“Z世代”古籍修复师的青春选择,images/real_news_image/9829.jpg,0
3524,乌克兰大量生产女式军装，动员女性参战,images/fake_news_image/6152.jpg,1
3525,宜昌多名学生滚落桥下,images/fake_news_image/3133.jpg,1
3526,大水吞没街区冲走汽车！河北邢台又发水灾,images/fake_news_image/3285.jpg,1
3527,放射云、鱼鳞云表示很委屈：预测地震真的与我们无关          ,images/fake_news_image/4816.jpg,1
3528,6月下旬50种重要生产资料市场价格：33种产品下降,images/real_news_image/10500.jpg,0
3529,墨西哥今日大选，将产生首位女总统？,images/real_news_image/12915.jpg,0
3530,微信支付会被隔空盗刷万元,images/fake_news_image/6978.jpg,1
3531,中新教育丨教育部留学服务中心：对13所国外院校学历学位认证加强认证审查,images/real_news_image/8977.jpg,0
3532,杭州西湖冬日“枫”景迷人,images/real_news_image/14147.jpg,0
3533,个人退税可以多退几千,images/fake_news_image/8849.jpg,1
3534,街头涂鸦：创作还是捣蛋？合法性长期存争议,images/real_news_image/6567.jpg,0
3535,红糖、生姜、大葱白和大蒜熬水喝，不会感染新冠病毒,images/fake_news_image/8534.jpg,1
3536,用吹风机最高档吹口罩30分钟可以消毒,images/fake_news_image/8510.jpg,1
3537,山东省烟台市一男子持刀当街砍死自己的父亲,images/fake_news_image/6548.jpg,1
3538,司机用百元感谢费骗小学生带路,images/fake_news_image/2961.jpg,1
3539,沪渝高速宜昌长江公路大桥多车追尾,images/fake_news_image/2757.jpg,1
3540,晚上睡觉到底一定要关WiFi,images/fake_news_image/3114.jpg,1
3541,上海明确！禁止携带电动自行车或其蓄电池进入电梯,images/real_news_image/14546.jpg,0
3542,青岛即墨回应生活污水治理问题：已制定方案 将组织施工,images/real_news_image/11219.jpg,0
3543,国际最新研究：天文学家观测到一颗巨型系外行星,images/real_news_image/8933.jpg,0
3544,高铁工程误挖暗河致洪水滔天120多名工人来不及逃命,images/fake_news_image/7188.jpg,1
3545,西瓜等国产水果近期纷纷降价 今年国内市场水果为啥便宜,images/real_news_image/10212.jpg,0
3546,青岛一医院发现3例XBB病毒患者,images/fake_news_image/8940.jpg,1
3547,她从主持人变身顶尖赛车手：很多人觉得我“疯”了,images/real_news_image/4160.jpg,0
3548,黄河壶口瀑布现“双彩虹”美景,images/real_news_image/7399.jpg,0
3549,用降温喷雾可以持续降温,images/fake_news_image/3798.jpg,1
3550,情人节要不要送她一盒带虫子腿和老鼠毛的巧克力,images/fake_news_image/4631.jpg,1
3551,“白头发拔一根长十根”的说法科学,images/fake_news_image/4733.jpg,1
3552,中国海警1301舰艇编队在钓鱼岛领海内巡航,images/real_news_image/4478.jpg,0
3553,虹口区发生人贩冒充家长冒领中学生,images/fake_news_image/7486.jpg,1
3554,中国“三北”工程攻坚战已完成造林种草约4000万亩,images/real_news_image/12522.jpg,0
3555,四川乐山五通桥一煤矿发生事故7人遇难 另有1人被困,images/real_news_image/7149.jpg,0
3556,“甜甜”的镇咳药 你可能没吃对,images/real_news_image/4854.jpg,0
3557,吃柚子感染bp5病毒,images/fake_news_image/2730.jpg,1
3558,美国佛州州长罗恩·德桑蒂斯宣布竞选总统,images/real_news_image/5597.jpg,0
3559,负债620万啃馒头重新奋斗？对流量毒药必须严打,images/real_news_image/4682.jpg,0
3560,NBA球星库里首战奥运：为金牌而来,images/real_news_image/8941.jpg,0
3561,猫狗分区 全国首家宠物候机厅在深圳机场启用,images/real_news_image/14657.jpg,0
3562,张国荣离世二十年，为何还有那么多人怀念他？,images/real_news_image/4269.jpg,0
3563,8月LPR报价出炉：1年期为3.35% 5年期以上为3.85%,images/real_news_image/7271.jpg,0
3564,我国上半年汽车产销量分别完成1389.1万辆和1404.7万辆,images/real_news_image/10100.jpg,0
3565,美媒：美国空军一架F-22战斗机在佐治亚州机场坠毁,images/real_news_image/15101.jpg,0
3566,韩国医政风波持续 医协新任会长要求政府取消扩招计划,images/real_news_image/15839.jpg,0
3567,美国再向乌克兰提供3.5亿美元军事援助,images/real_news_image/6680.jpg,0
3568,粤北乐昌部分房屋被淹 城区紧急转移民众逾百人,images/real_news_image/11786.jpg,0
3569,交通运输部：我国自动化码头数量位居世界首位,images/real_news_image/11110.jpg,0
3570,冬奥期间天然降雪越多越好,images/fake_news_image/9016.jpg,1
3571,“青岛市妇幼城阳院区受疫情影响临时停诊”,images/fake_news_image/9220.jpg,1
3572,外媒：乌克兰哈尔科夫遭导弹袭击 至少7人死亡,images/real_news_image/13623.jpg,0
3573,塑料中的食品会引发癌症美国医师协会发现了引发癌症,images/fake_news_image/6560.jpg,1
3574,两岸标准共通服务平台促进两岸融合发展走深走实,images/real_news_image/13594.jpg,0
3575,俄黑海舰队旗舰“莫斯科”号被摧毁画面曝光,images/fake_news_image/5446.jpg,1
3576,范某某故意通风报信致案件侦办受影响 国家安全部：拘！,images/real_news_image/8073.jpg,0
3577,学生作业玩“梗”让老师无奈 “雅言”岂不更美？,images/real_news_image/4531.jpg,0
3578,交警粗暴执法拦截摩托车,images/fake_news_image/3253.jpg,1
3579,外媒：出庭前最后一晚，特朗普可能在这里度过,images/real_news_image/6475.jpg,0
3580,孩子在上海一面馆门口被拐走,images/fake_news_image/7003.jpg,1
3581,【我是Z世代】“95后”听障儿童语训教师：让孩子走进“听”的世界 成就“说”的未来,images/real_news_image/5647.jpg,0
3582,马克龙：无论法国议会选举结果如何，都不会辞职,images/real_news_image/12167.jpg,0
3583,航拍海南炼化百万吨乙烯及炼油改扩建项目,images/real_news_image/5793.jpg,0
3584,（杭州亚运会）中国选手张明煜夺得现代五项女子个人赛金牌,images/real_news_image/7694.jpg,0
3585,藜麦、牛油果和鹰嘴豆备受追捧，高价=高营养,images/fake_news_image/10221.jpg,1
3586,美版《三体》将新增角色批判原著价值观,images/fake_news_image/5624.jpg,1
3587,济南市玛钢公园惊现外来入侵植物加拿大‘一枝黄花’,images/fake_news_image/9231.jpg,1
3588,新疆大部分妇女都被强制进行节育手术,images/fake_news_image/9548.jpg,1
3589,北京物美超市海淀温泉镇高里掌店部分商品外包装阳性,images/fake_news_image/9720.jpg,1
3590,两部门：加快推进退役军人事务员职业技能等级认定,images/real_news_image/8099.jpg,0
3591,雀巢、达能、百事、可口可乐都中招,images/fake_news_image/4644.jpg,1
3592,出于居民健康考虑，秘鲁当局移除5G天线,images/fake_news_image/6122.jpg,1
3593,首批推出2000套 南京国企试点推动存量房“以旧换新”,images/real_news_image/15851.jpg,0
3594,“长江2024年第1号洪水”在长江中下游形成,images/real_news_image/10909.jpg,0
3595,外媒：以军切断拉法援助路线 联合国官员发声,images/real_news_image/14949.jpg,0
3596,商丘“停水三天备水备水”,images/fake_news_image/9252.jpg,1
3597,国际最新研究：全球变暖或延长哈德逊湾无冰期致北极熊种群缩小,images/real_news_image/11937.jpg,0
3598,5月23日人民币对美元中间价报7.0326 下调169个基点,images/real_news_image/5650.jpg,0
3599,西安出现多例出血热患者，这种病的传播赖草莓          ,images/fake_news_image/3917.jpg,1
3600,通讯：在德国绿茵场遇见中国西部女足少年,images/real_news_image/7737.jpg,0
3601,“每逢佳节胖三斤”的困扰，怎么破,images/fake_news_image/2710.jpg,1
3602,中新人物丨陈佩斯：喜剧第一目的是给观众带来快乐,images/real_news_image/3112.jpg,0
3603,安提法在俄勒冈州背着AR-15放火当场被抓,images/fake_news_image/5902.jpg,1
3604,黄河壶口瀑布美景吸引游客,images/real_news_image/8487.jpg,0
3605,隐藏居民楼里的伪中医：号称“老中医” 穴位却分不清,images/real_news_image/5405.jpg,0
3606,"新冠疾病由细菌而非病毒引起,要用抗生素治疗",images/fake_news_image/3778.jpg,1
3607,大润发超市附近女童被拐,images/fake_news_image/2775.jpg,1
3608,欧美对俄罗斯SWIFT制裁，俄银行存款无法取出,images/fake_news_image/6290.jpg,1
3609,国际识局：英国保守党选情堪忧，将遭遇近200年来最惨失败？,images/real_news_image/11385.jpg,0
3610,（改革进行时）从三中全会《决定》看AI发展与安全双重考量,images/real_news_image/7159.jpg,0
3611,初步结果显示：马尔代夫总统所在政党赢得议会选举,images/real_news_image/16365.jpg,0
3612,山西医科大学麻醉学一本降成二本还没人报考,images/fake_news_image/7378.jpg,1
3613,中缅边境云南瑞丽：双警夫妻坚守使命与浪漫,images/real_news_image/7810.jpg,0
3614,银保监会：批准设立“中国时间银行”,images/fake_news_image/8759.jpg,1
3615,烟台警方公布两起“用AI编假通报蹭热度”案例,images/real_news_image/13935.jpg,0
3616,奶茶店因“先欢迎后扫码”被停业,images/fake_news_image/9298.jpg,1
3617,中新健康丨国家卫健委：推动城市医疗资源向县级医院和城乡基层下沉,images/real_news_image/12758.jpg,0
3618,海滩上出现大量死鱼，系解放军演习所致,images/fake_news_image/6126.jpg,1
3619,新疆那拉提草原现“天空之镜”,images/real_news_image/8181.jpg,0
3620,人社部：上半年城镇新增就业698万人 同比增加20万人,images/real_news_image/9276.jpg,0
3621,多食胡萝卜易不孕您信,images/fake_news_image/7680.jpg,1
3622,万事达和Visa退出后，中国银联进入俄罗斯,images/fake_news_image/5500.jpg,1
3623,武汉一高校研究团队发现火星近期水活动新证据,images/real_news_image/3494.jpg,0
3624,【小新的vlog】一次性玩转春日沈阳故宫 赏花，开箱，品茶,images/real_news_image/15987.jpg,0
3625,美！来自北方冬天专属的“海底世界”,images/real_news_image/9096.jpg,0
3626,中国科研人员监测到伽马射线暴全过程,images/real_news_image/5295.jpg,0
3627,收100万元“水果”藏床下，落马官员靳东忏悔,images/real_news_image/16191.jpg,0
3628,人工耳蜗植入无需开颅且手术风险极低，手术简单为何如此昂贵,images/fake_news_image/4975.jpg,1
3629,记者走访饭店酒店发现 餐饮浪费势头得到初步遏制,images/real_news_image/5463.jpg,0
3630,俄罗斯冰球队因为制裁改穿苏联队服,images/fake_news_image/5596.jpg,1
3631,河南等地遭遇极端强降雨 中国气象局：黄淮降雨仍将持续,images/real_news_image/9686.jpg,0
3632,游客在长沙买一碗麻辣烫花86元 官方通报处置情况,images/real_news_image/6121.jpg,0
3633,国家移民管理局：上半年2.87亿人次出入境，同比增长70.9%,images/real_news_image/10455.jpg,0
3634,南京市秦淮区一小区发生大爆炸,images/fake_news_image/8755.jpg,1
3635,瑞银公布中国贪官存款，遭警告“谨慎公开客户信息”,images/fake_news_image/6338.jpg,1
3636,国家金融监管总局：7月末银行业不良贷款率同比降0.08个百分点,images/real_news_image/7151.jpg,0
3637,合肥警方通报“小麦被盗割”：系土地播种纠纷 被收割的小麦已归还,images/real_news_image/13480.jpg,0
3638,“没进电影院，我在朋友圈看完了《灌篮高手》”,images/real_news_image/3473.jpg,0
3639,“缆车起火，十七位游客丧生”,images/fake_news_image/7595.jpg,1
3640,云南龙陵拍摄到北豚尾猴活动珍贵画面,images/real_news_image/3208.jpg,0
3641,6月2日起中国将与菲律宾相互实施RCEP关税减让,images/real_news_image/5780.jpg,0
3642,“男孩上吊自杀”视频在全国多地流传,images/fake_news_image/3078.jpg,1
3643,航拍茶卡盐湖秋日美景：水天相映人在画中游,images/real_news_image/7898.jpg,0
3644,使用不锈钢锅会导致锰中毒,images/fake_news_image/4470.jpg,1
3645,红包满天飞 真的都能抢,images/fake_news_image/2723.jpg,1
3646,水滴筹筹款信息转发次数不够钱款无法到账,images/fake_news_image/6945.jpg,1
3647,过境免签政策扩大 外国人入境游多了哪些新选择？,images/real_news_image/8749.jpg,0
3648,中国铁路“五一”小长假运输启动 预计发送旅客1.2亿人次,images/real_news_image/3449.jpg,0
3649,世界卫生组织提醒：尽早停止使用微波炉,images/fake_news_image/8820.jpg,1
3650,日本首相岸田内阁不信任案被否决 在野党批评“黑金”丑闻,images/real_news_image/11424.jpg,0
3651,“疫情期间400名儿童成为孤儿”,images/fake_news_image/6684.jpg,1
3652,20年，让我们仍然怀念张国荣的20件事,images/real_news_image/6477.jpg,0
3653,中国疾病预防控制中心主任：不建议给健康人打疫苗,images/fake_news_image/9329.jpg,1
3654,住建部：将加强对垃圾分类监管执法力度，严打违规行为,images/real_news_image/13749.jpg,0
3655,美国大选核查|哈佛民调：21%的选民承认他们可能会在11月改投特朗普,images/fake_news_image/5888.jpg,1
3656,这些画面是乌克兰平民反击俄军,images/fake_news_image/6281.jpg,1
3657,有防腐剂的月饼会有害健康,images/fake_news_image/3795.jpg,1
3658,广西一老人下车被车门带倒身亡 巴士公司通报情况,images/real_news_image/11966.jpg,0
3659,（经济观察）人民币汇率飙升重返7.1区间，涨势能否延续？,images/real_news_image/8252.jpg,0
3660,湖北天门将外省捐赠的萝卜倒入垃圾站,images/fake_news_image/8402.jpg,1
3661,鄱阳湖水位持续走低 沟汊蜿蜒现“大地之树”,images/real_news_image/8695.jpg,0
3662,特朗普女儿伊万卡否认接种疫苗,images/fake_news_image/5715.jpg,1
3663,小城大业｜莲花既美又能致富，这个小城种出数十亿元产业,images/real_news_image/9617.jpg,0
3664,湖南衡阳南岳区山体滑坡已致12人遇难,images/real_news_image/8706.jpg,0
3665,【香港漫游记】在香港中环与冰河巨兽邂逅,images/real_news_image/6958.jpg,0
3666,印度海军、海警营救中国籍船员 中方表示感谢,images/real_news_image/8411.jpg,0
3667,C919将迎商业运营一周年 东航C919机队规模增至6架,images/real_news_image/13362.jpg,0
3668,大量喝茶，辅以温盐水和醋漱口就能消灭喉咙内的新冠病毒,images/fake_news_image/4031.jpg,1
3669,“五一”假期北京高速预计日均交通量310万辆 或创新高,images/real_news_image/16012.jpg,0
3670,阿富汗妇女在支持塔利班集会上不穿罩袍,images/fake_news_image/5654.jpg,1
3671,考上军队文职就能开启躺平生活,images/fake_news_image/8873.jpg,1
3672,柿子勿与海带、螃蟹同食 搭配酸奶食用不致毒          ,images/fake_news_image/4735.jpg,1
3673,西江发生2024年第4号洪水 水利部维持洪水防御Ⅳ级响应,images/real_news_image/10591.jpg,0
3674,江南华南有较强降水过程 强冷空气将影响我国大部地区,images/real_news_image/3776.jpg,0
3675,武汉“小汤山”将停工，重新选址,images/fake_news_image/8623.jpg,1
3676,陈洪谈叶嘉莹：赓绍中华诗教，百年一人,images/real_news_image/10624.jpg,0
3677,大批留学生取道东南亚 广西一天入境10万人,images/fake_news_image/6698.jpg,1
3678,深圳金融监管局提示：理性选择“气球贷”“轻松供”等新型房贷产品,images/real_news_image/9654.jpg,0
3679,听说我们连云港这周日又要封城了,images/fake_news_image/8991.jpg,1
3680,国家药监局再批准两款新冠治疗药物上市：先声、君实各下一城,images/real_news_image/5042.jpg,0
3681,国家金融监管总局：严防大股东凌驾于中小金融机构之上,images/real_news_image/7122.jpg,0
3682,“扫二维码永久免费看书”,images/fake_news_image/3059.jpg,1
3683,拜登要求学校必须接受变性人参加女子运动会,images/fake_news_image/5838.jpg,1
3684,世界锅包肉大赛吉林开赛 中外选手争“厨神”,images/real_news_image/10819.jpg,0
3685,土耳其百年来最重要大选将进入决选！下届总统会是谁？,images/real_news_image/2842.jpg,0
3686,CBA季后赛四强出炉 半决赛上演辽粤大战,images/real_news_image/15619.jpg,0
3687,中越海警开展2024年第一次北部湾海域联合巡逻,images/real_news_image/15511.jpg,0
3688,教育部部署开展首个全国学生心理健康宣传教育月活动,images/real_news_image/14638.jpg,0
3689,美联储称美银行存款一周流失近千亿美元,images/real_news_image/4441.jpg,0
3690,白宫发表多国联合声明 敦促哈马斯接受加沙停火协议,images/real_news_image/12529.jpg,0
3691,美国太空部队用黄段子调侃贝索斯,images/fake_news_image/5694.jpg,1
3692,突发！德国一住宅楼发生爆炸起火 造成3死16伤,images/real_news_image/14280.jpg,0
3693,瑞士禁止今冬室内供暖超19℃，违者最高判3年,images/fake_news_image/6099.jpg,1
3694,中国驻登巴萨总领事会见巴厘岛警方,images/real_news_image/3171.jpg,0
3695,新冠疫情使巴西的死亡率不增反降,images/fake_news_image/8247.jpg,1
3696,这些所谓的护眼知识其实是误区，别再信了！,images/real_news_image/12582.jpg,0
3697,《人民日报》叫停使用微波炉,images/fake_news_image/3465.jpg,1
3698,中国科幻产业总营收首破千亿元 同比增近三成,images/real_news_image/15944.jpg,0
3699,网传面巾纸含添加剂危害健康,images/fake_news_image/3340.jpg,1
3700,江苏盱眙万人龙虾宴火热开席,images/real_news_image/8278.jpg,0
3701,喝蜂蜜可以治疗幽门螺杆菌感染,images/fake_news_image/4112.jpg,1
3702,惊险！威尔士海岸一悬崖垮塌 距住宅区咫尺之遥,images/real_news_image/12943.jpg,0
3703,网民发布“受核污染排海影响要赶紧囤盐”被约谈,images/real_news_image/13843.jpg,0
3704,科学家揭示生物在史上最大灭绝事件中形态演变过程,images/real_news_image/12103.jpg,0
3705,美国宣布确诊新冠后无需隔离,images/fake_news_image/5328.jpg,1
3706,梁晓峰：让疫苗接种更好地为老年人健康生活助力,images/real_news_image/4792.jpg,0
3707,3元钱就可以查看微信、微博的访客记录,images/fake_news_image/3117.jpg,1
3708,“冰川之乡”西藏波密景色壮美,images/real_news_image/13464.jpg,0
3709,好样的小哥哥！汪顺东京奥运会男子200米混合泳夺冠,images/real_news_image/12017.jpg,0
3710,武汉社区用殡仪车运送团购物资,images/fake_news_image/6712.jpg,1
3711,加强两岸青年交流  国台办表态“愿意为此创造一切条件”,images/real_news_image/3960.jpg,0
3712,骆驼奶营养高，能降血糖,images/fake_news_image/4103.jpg,1
3713,（经济观察）中国外贸凸显积极迹象,images/real_news_image/8038.jpg,0
3714,金华惊现塑料做的“弹力年糕”,images/fake_news_image/7318.jpg,1
3715,河北司机在新疆加油遭拒,images/fake_news_image/9866.jpg,1
3716,父亲节到了，和张杰一起表白爸！,images/real_news_image/11794.jpg,0
3717,“大使夫人称东京将封城”,images/fake_news_image/6697.jpg,1
3718,共筑网上网下同心圆：社会组织在行动,images/real_news_image/12260.jpg,0
3719,4名学生轻信暴富诱惑偷渡缅甸,images/fake_news_image/8845.jpg,1
3720,怀孕吃燕窝让宝宝出生后智商高皮肤白,images/fake_news_image/4521.jpg,1
3721,越南曾狮子大开口向中国索要500万剂国药疫苗,images/fake_news_image/6374.jpg,1
3722,打过狂犬疫苗的宠物是安全的，咬伤无需再处理,images/fake_news_image/6547.jpg,1
3723,（经济观察）中国多地政府母基金“迎新”，上百亿元投向哪里？,images/real_news_image/11164.jpg,0
3724,德国政府为乌克兰难民设计野猪形象吉祥物,images/fake_news_image/6185.jpg,1
3725,定了！7家职业足球俱乐部被取消注册资格,images/real_news_image/4132.jpg,0
3726,五部门：切实做好网约车聚合平台规范管理有关工作,images/real_news_image/3485.jpg,0
3727,第九届尼山世界文明论坛在曲阜尼山开幕,images/real_news_image/7672.jpg,0
3728,中国官方：“天网2023”行动启动 推动一体构建追逃防逃追赃机制,images/real_news_image/4606.jpg,0
3729,【中国足球再出发】职业化进程走过30年，中国足球终于有了“IMAX”,images/real_news_image/5423.jpg,0
3730,国台办谈美政客“毁灭台湾”言论：为自身利益无所不用其极,images/real_news_image/2758.jpg,0
3731,美媒：拜登在白宫招待百余“网红”，调侃自己“正找工作”,images/real_news_image/7575.jpg,0
3732,长沙地铁老人卡在省内、外都通用,images/fake_news_image/9946.jpg,1
3733,告别“2字头”，中国多家国有大行下调存款利率,images/real_news_image/9017.jpg,0
3734,定期献血真能利于降血脂,images/fake_news_image/10007.jpg,1
3735,两部门联合部署开展2024年全国“安全生产月”活动,images/real_news_image/14630.jpg,0
3736,"新冠康复者可再次被感染！人类要输了,疫苗还有意义吗",images/fake_news_image/4091.jpg,1
3737,科学家首次在南极洲附近哺乳动物身上发现禽流感,images/real_news_image/7041.jpg,0
3738,端午假期多地二手房成交较去年增长 “老破小”热度较高,images/real_news_image/12191.jpg,0
3739,交通运输部发布危险货物港口作业重大事故隐患判定标准,images/real_news_image/9534.jpg,0
3740,4月中国洪涝和地质灾害损失为近10年同期最重,images/real_news_image/14202.jpg,0
3741,豪车嘚瑟，被冲下壶口瀑布,images/fake_news_image/3382.jpg,1
3742,人的心理不会被网络暴力影响,images/fake_news_image/3874.jpg,1
3743,现存不足20件 稀世唐代古琴亮相辽博,images/real_news_image/5728.jpg,0
3744,新型冠状病毒抗体能治疗和预防肺炎,images/fake_news_image/8641.jpg,1
3745,鱼油胶囊能消融脂肪，还能溶解塑料,images/fake_news_image/2863.jpg,1
3746,美国得州农场主冒充拜登，把偷渡客当奴隶使唤,images/fake_news_image/6141.jpg,1
3747,山西春节解禁烟花爆竹,images/fake_news_image/9681.jpg,1
3748,4月中国重点城市空气质量排名公布 珠海最佳,images/real_news_image/14197.jpg,0
3749,国际锐评：对疫情毫无招架之力的美国不要以己度人,images/real_news_image/5133.jpg,0
3750,西瓜400天不烂是喷了防腐剂,images/fake_news_image/4754.jpg,1
3751,印度媒体称北方邦踩踏事故现场曾聚集超20万人,images/real_news_image/10532.jpg,0
3752,国家能源局：7月份全社会用电量同比增长5.7%,images/real_news_image/6988.jpg,0
3753,中国农业农村部：加快推进农业转移人口市民化,images/real_news_image/9110.jpg,0
3754,紧张感让人变“笨”，有害无益,images/fake_news_image/3990.jpg,1
3755,不是所有餐厅都可以售卖凉菜,images/fake_news_image/3804.jpg,1
3756,“特殊园丁”刘玲琍的“三心法”与成就感,images/real_news_image/8488.jpg,0
3757,全国经济媒体看江西丨来大美上饶踏寻诗和远方,images/real_news_image/12706.jpg,0
3758,春天杨柳絮纷飞，这些人群需格外注意,images/real_news_image/3974.jpg,0
3759,意大利大学把陀思妥耶夫斯基作品禁了,images/fake_news_image/5517.jpg,1
3760,ICU护士被赞“超级英雄”：我的工作很值得,images/real_news_image/14725.jpg,0
3761,"抗病毒药物怎么用,丙种球蛋白能预防感染",images/fake_news_image/8924.jpg,1
3762,内蒙古万亩油菜花：绵延百里的金色浪漫,images/real_news_image/9013.jpg,0
3763,美舰擅闯中国西沙领海 南部战区：跟踪监视并予以警告驱离,images/real_news_image/4528.jpg,0
3764,0元学配音、学书法？当心被骗！揭秘线上培训套路→,images/real_news_image/16325.jpg,0
3765,多雨拖累零售业 英国经济陷入停滞,images/real_news_image/12097.jpg,0
3766,用纸尿裤（尿不湿）制作口罩可防护新型冠状病毒感染,images/fake_news_image/8488.jpg,1
3767,“李天一‘轮奸’案女孩撤回供词，李天一只许做义工，赴美计划进行中,images/fake_news_image/3662.jpg,1
3768,大批英国民众跨越英吉利海峡时遭遇延误 或因英国“脱欧”所致,images/real_news_image/4216.jpg,0
3769,高考考前必读,images/real_news_image/12599.jpg,0
3770,"新冠疫苗可预定,多地调整取暖费",images/fake_news_image/10157.jpg,1
3771,美国华盛顿州路面被淹 民众骑摩托艇出行,images/real_news_image/3230.jpg,0
3772,深圳49家医院可免费领口罩,images/fake_news_image/8624.jpg,1
3773,炫酷科幻的应用，2050年的办公场所会是什么样？,images/real_news_image/4192.jpg,0
3774,智能客服、政务App：想说爱你不容易,images/real_news_image/3647.jpg,0
3775,职业危害“出新”，职业病目录能否与时俱进？,images/real_news_image/15767.jpg,0
3776,多个城市推出“五一定制套餐” 这份攻略请查收,images/real_news_image/15895.jpg,0
3777,花茶就是中药，喝多了会内分泌失调,images/fake_news_image/9638.jpg,1
3778,科研人员在南海记录短肢领航鲸与弗氏海豚混游现象,images/real_news_image/15346.jpg,0
3779,中国网络文学用户达4.9亿人 “出海”营收规模增长明显,images/real_news_image/6609.jpg,0
3780,“国务院取消新农合缴费”,images/fake_news_image/7668.jpg,1
3781,"左侧卧睡觉会压到心脏,到底应该朝哪睡",images/fake_news_image/9669.jpg,1
3782,广州批发市场火灾现场失联人员已找到 已无生命体征,images/real_news_image/14327.jpg,0
3783,英国泰晤士河源头因干旱而干涸 地面源头向下游移动约5英里,images/real_news_image/9743.jpg,0
3784,台安全机构称代办“福马同城通”或涉违例 学者指“不应谩骂、围堵”,images/real_news_image/14598.jpg,0
3785,文明的坐标丨候鸟栖息地守护候鸟迁飞,images/real_news_image/7869.jpg,0
3786,“太赫兹能量鞋”，号称能缓解高血压、改善糖尿病，而且买鞋还返利,images/fake_news_image/9567.jpg,1
3787,"北京初雪爽约,融雪剂有毒",images/fake_news_image/2783.jpg,1
3788,加拿大摄影师在中国：作为村里唯一的外国人 想展示中国的“隐藏之美”,images/real_news_image/7374.jpg,0
3789,用孕妇尿液就能检验胎儿性别,images/fake_news_image/7735.jpg,1
3790,重庆今年春节解禁烟花爆竹,images/fake_news_image/9758.jpg,1
3791,中国驻泰国大使馆通报中国留学生在泰遇害情况,images/real_news_image/4049.jpg,0
3792,“集章”游四方 中国游客注重仪式感,images/real_news_image/15221.jpg,0
3793,中国防长访问新加坡  专家：推动两军关系迈向更高水平,images/real_news_image/5436.jpg,0
3794,证监会吴清：去年查办案件数量和处罚金额大幅上升,images/real_news_image/14413.jpg,0
3795,刷牙前牙膏必须要蘸水,images/fake_news_image/8757.jpg,1
3796,张铁林、王刚、张国立，又同框了！,images/real_news_image/14181.jpg,0
3797,京珠高速韶关段发现华南虎,images/fake_news_image/9230.jpg,1
3798,日本选手石川佳纯夺银牌后获赠6吨大米,images/fake_news_image/5680.jpg,1
3799,北京积水潭医院要建方舱医院,images/fake_news_image/8408.jpg,1
3800,土耳其内政部长提前11个月预测大地震,images/fake_news_image/6032.jpg,1
3801,看“科技红娘”如何牵线搭桥成就“科技姻缘”,images/real_news_image/7554.jpg,0
